datetime_utc,Sensor09,Sensor01,Sensor25,Sensor13
2026-02-24 14:00:00,21.29,,14.27,14.65
2026-02-24 15:00:00,21.01,,13.72,14.11
2026-02-24 16:00:00,20.72,,13.27,13.95
2026-02-24 17:00:00,19.8,,12.87,13.44
2026-02-24 18:00:00,20.02,,13.01,12.86
2026-02-24 19:00:00,20.31,,12.96,14.18
2026-02-24 20:00:00,20.15,,14.64,14.28
2026-02-24 21:00:00,20.21,,17.48,23.87
2026-02-24 22:00:00,21.83,,20.61,26.8
2026-02-24 23:00:00,21.16,,22.54,25.9
2026-02-25 00:00:00,20.96,,22.53,24.71
2026-02-25 01:00:00,21.36,,20.0,24.09
2026-02-25 02:00:00,21.13,,19.93,23.68
2026-02-25 03:00:00,20.37,,19.0,23.73
2026-02-25 04:00:00,21.29,,18.61,23.44
2026-02-25 05:00:00,23.55,,23.7,25.87
2026-02-25 06:00:00,25.96,,25.42,27.89
2026-02-25 07:00:00,26.09,,25.81,27.49
2026-02-25 08:00:00,25.98,,28.24,26.21
2026-02-25 09:00:00,26.01,,28.53,28.83
2026-02-25 10:00:00,30.17,,28.82,30.37
2026-02-25 11:00:00,32.19,,29.03,31.3
2026-02-25 12:00:00,32.76,,28.46,32.27
2026-02-25 13:00:00,27.91,,28.14,32.54
2026-02-25 14:00:00,22.59,,28.71,31.18
2026-02-25 15:00:00,20.44,,29.9,31.21
2026-02-25 16:00:00,18.71,10.16,17.87,18.95
2026-02-25 17:00:00,19.83,9.22,15.71,17.96
2026-02-25 18:00:00,21.33,4.63,13.12,14.6
2026-02-25 19:00:00,18.59,4.83,12.75,11.94
2026-02-25 20:00:00,18.75,5.04,12.15,11.97
2026-02-25 21:00:00,20.85,4.99,14.93,21.67
2026-02-25 22:00:00,22.77,10.52,20.72,26.39
2026-02-25 23:00:00,21.88,17.11,22.88,25.21
2026-02-26 00:00:00,23.08,17.72,23.98,24.28
2026-02-26 01:00:00,20.56,16.83,21.77,25.87
2026-02-26 02:00:00,21.04,16.82,20.41,25.23
2026-02-26 03:00:00,20.87,15.67,18.74,25.33
2026-02-26 04:00:00,21.4,15.75,18.79,24.75
2026-02-26 05:00:00,21.77,16.15,21.49,20.53
2026-02-26 06:00:00,18.82,9.04,18.1,20.14
2026-02-26 07:00:00,19.24,10.9,19.61,19.72
2026-02-26 08:00:00,23.58,18.7,22.95,22.05
2026-02-26 09:00:00,22.93,20.34,28.4,24.71
2026-02-26 10:00:00,24.02,18.74,29.04,26.71
2026-02-26 11:00:00,23.23,18.76,25.71,24.37
2026-02-26 12:00:00,25.48,22.8,23.55,23.72
2026-02-26 13:00:00,24.85,10.89,14.73,15.49
2026-02-26 14:00:00,19.8,5.4,8.95,12.06
2026-02-26 15:00:00,15.94,5.24,8.24,7.78
2026-02-26 16:00:00,14.83,5.2,7.97,7.41
2026-02-26 17:00:00,13.58,5.06,7.88,8.18
2026-02-26 18:00:00,12.42,4.97,8.28,7.77
2026-02-26 19:00:00,11.61,5.26,10.38,7.79
2026-02-26 20:00:00,13.87,5.95,20.09,19.25
2026-02-26 21:00:00,21.32,8.15,27.09,27.82
2026-02-26 22:00:00,19.53,15.03,29.28,30.0
2026-02-26 23:00:00,21.74,17.14,30.94,29.21
2026-02-27 00:00:00,27.8,21.38,30.64,29.85
2026-02-27 01:00:00,30.73,25.62,31.19,30.36
2026-02-27 02:00:00,26.44,19.21,24.32,29.05
2026-02-27 03:00:00,22.47,14.37,24.84,26.74
2026-02-27 04:00:00,21.8,13.27,21.62,26.61
2026-02-27 05:00:00,23.36,14.83,25.28,22.23
2026-02-27 06:00:00,22.56,17.06,24.94,23.04
2026-02-27 07:00:00,21.6,18.04,26.14,24.44
2026-02-27 08:00:00,24.26,17.93,26.03,25.84
2026-02-27 09:00:00,23.68,20.88,26.71,21.95
2026-02-27 10:00:00,23.87,23.54,31.04,23.54
2026-02-27 11:00:00,25.92,27.43,30.13,24.58
2026-02-27 12:00:00,29.89,22.13,28.83,27.51
2026-02-27 13:00:00,21.96,14.04,14.18,15.4
2026-02-27 14:00:00,13.6,5.77,9.22,12.23
2026-02-27 15:00:00,13.67,4.94,8.79,9.13
2026-02-27 16:00:00,13.3,5.31,9.86,11.95
2026-02-27 17:00:00,14.33,4.56,10.65,9.65
2026-02-27 18:00:00,14.19,3.74,11.41,12.86
2026-02-27 19:00:00,13.16,4.95,17.54,17.31
2026-02-27 20:00:00,14.82,5.15,22.27,18.05
2026-02-27 21:00:00,17.13,6.06,23.93,25.7
2026-02-27 22:00:00,23.19,15.31,28.15,29.7
2026-02-27 23:00:00,23.23,17.54,31.79,29.58
2026-02-28 00:00:00,24.03,18.07,27.13,29.69
2026-02-28 01:00:00,23.37,18.53,24.86,28.06
2026-02-28 02:00:00,21.99,21.81,27.44,31.05
2026-02-28 03:00:00,26.67,23.32,30.54,29.08
2026-02-28 04:00:00,24.68,22.71,30.19,27.75
2026-02-28 05:00:00,24.71,18.08,29.86,29.04
2026-02-28 06:00:00,24.45,19.48,29.68,29.4
2026-02-28 07:00:00,27.64,20.3,30.44,28.79
2026-02-28 08:00:00,27.06,19.17,29.39,28.92
2026-02-28 09:00:00,27.7,19.18,29.66,28.41
2026-02-28 10:00:00,27.34,20.13,30.04,26.52
2026-02-28 11:00:00,27.41,20.24,29.55,27.1
2026-02-28 12:00:00,29.85,20.53,27.16,24.48
2026-02-28 13:00:00,21.8,12.95,22.41,28.45
2026-02-28 14:00:00,13.16,4.77,11.34,12.7
2026-02-28 15:00:00,8.97,4.98,8.53,9.07
2026-02-28 16:00:00,8.85,4.69,7.83,7.86
2026-02-28 17:00:00,11.34,4.54,10.38,9.75
2026-02-28 18:00:00,10.78,4.69,12.65,9.25
2026-02-28 19:00:00,10.67,5.43,15.94,11.85
2026-02-28 20:00:00,12.49,5.86,19.25,18.29
2026-02-28 21:00:00,13.18,8.07,23.28,25.67
2026-02-28 22:00:00,18.15,11.02,24.95,26.68
2026-02-28 23:00:00,18.01,14.95,27.66,26.13
2026-03-01 00:00:00,22.37,16.49,29.36,27.01
2026-03-01 01:00:00,22.02,18.35,29.62,25.48
2026-03-01 02:00:00,22.79,18.56,29.38,26.67
2026-03-01 03:00:00,24.64,20.66,30.02,27.1
2026-03-01 04:00:00,25.42,20.04,29.49,25.85
2026-03-01 05:00:00,26.25,17.65,29.05,25.07
2026-03-01 06:00:00,28.07,17.56,28.94,23.74
2026-03-01 07:00:00,29.37,16.71,28.45,23.34
2026-03-01 08:00:00,27.66,18.07,29.04,23.47
2026-03-01 09:00:00,28.68,20.35,28.45,23.37
2026-03-01 10:00:00,26.5,15.77,21.68,18.31
2026-03-01 11:00:00,26.89,14.3,19.07,17.59
2026-03-01 12:00:00,25.31,5.92,12.9,14.64
2026-03-01 13:00:00,21.29,4.99,16.1,15.62
2026-03-01 14:00:00,20.08,5.78,13.71,15.42
2026-03-01 15:00:00,19.47,7.3,19.0,20.49
2026-03-01 16:00:00,19.28,8.7,19.5,20.65
2026-03-01 17:00:00,17.93,6.57,18.09,17.27
2026-03-01 18:00:00,17.69,4.4,18.79,17.97
2026-03-01 19:00:00,17.18,4.33,15.98,15.93
2026-03-01 20:00:00,13.99,4.84,10.64,10.3
2026-03-01 21:00:00,11.03,4.89,10.64,12.92
2026-03-01 22:00:00,18.12,5.56,13.64,21.2
2026-03-01 23:00:00,21.79,13.8,24.11,22.7
2026-03-02 00:00:00,22.11,11.33,24.75,23.09
2026-03-02 01:00:00,22.28,13.08,24.64,24.01
2026-03-02 02:00:00,21.07,13.84,24.76,25.02
2026-03-02 03:00:00,20.73,12.86,22.92,26.15
2026-03-02 04:00:00,21.55,11.97,20.71,22.81
2026-03-02 05:00:00,22.08,11.55,21.65,22.89
2026-03-02 06:00:00,22.36,15.98,23.04,22.74
2026-03-02 07:00:00,20.61,14.53,22.04,22.87
2026-03-02 08:00:00,20.69,14.81,21.15,22.65
2026-03-02 09:00:00,20.75,14.49,19.15,22.31
2026-03-02 10:00:00,21.22,14.7,19.82,22.27
2026-03-02 11:00:00,21.61,14.19,21.69,23.27
2026-03-02 12:00:00,23.73,12.83,22.04,22.87
2026-03-02 13:00:00,22.69,11.58,19.5,18.09
2026-03-02 14:00:00,23.28,8.66,16.17,17.65
2026-03-02 15:00:00,23.06,7.68,16.4,17.55
2026-03-02 16:00:00,21.25,6.64,16.05,17.79
2026-03-02 17:00:00,18.36,5.25,13.57,15.5
2026-03-02 18:00:00,18.45,4.19,13.36,13.84
2026-03-02 19:00:00,14.59,3.97,13.02,14.29
2026-03-02 20:00:00,17.17,4.39,16.73,21.38
2026-03-02 21:00:00,19.72,5.63,22.23,23.9
2026-03-02 22:00:00,21.87,15.08,24.0,26.62
2026-03-02 23:00:00,21.86,15.23,23.23,27.49
2026-03-03 00:00:00,22.19,15.2,23.02,26.43
2026-03-03 01:00:00,21.73,18.5,23.21,25.83
2026-03-03 02:00:00,24.99,18.5,25.37,28.73
2026-03-03 03:00:00,29.87,21.84,28.82,29.27
2026-03-03 04:00:00,30.51,22.62,28.6,30.16
2026-03-03 05:00:00,24.29,20.52,30.75,30.57
2026-03-03 06:00:00,26.19,23.84,29.99,30.05
2026-03-03 07:00:00,31.82,24.45,29.87,29.24
2026-03-03 08:00:00,32.4,24.35,30.15,26.71
2026-03-03 09:00:00,33.64,23.48,29.15,27.12
2026-03-03 10:00:00,32.29,24.27,29.04,26.78
2026-03-03 11:00:00,31.75,28.53,29.29,24.83
2026-03-03 12:00:00,30.93,32.46,28.06,28.21
2026-03-03 13:00:00,30.84,30.4,28.48,30.29
2026-03-03 14:00:00,31.79,20.97,29.35,31.65
2026-03-03 15:00:00,28.36,7.33,24.18,28.26
2026-03-03 16:00:00,24.68,7.74,22.64,26.24
2026-03-03 17:00:00,19.99,6.86,22.2,23.19
2026-03-03 18:00:00,18.78,8.21,19.92,22.15
2026-03-03 19:00:00,23.42,7.42,20.31,21.79
2026-03-03 20:00:00,17.53,10.63,22.08,24.35
2026-03-03 21:00:00,17.63,9.83,21.79,23.65
2026-03-03 22:00:00,17.45,10.05,20.78,22.4
2026-03-03 23:00:00,17.09,11.47,19.45,21.13
2026-03-04 00:00:00,16.96,8.57,18.11,19.73
2026-03-04 01:00:00,17.33,7.96,19.03,19.34
2026-03-04 02:00:00,17.46,9.73,18.68,21.06
2026-03-04 03:00:00,17.89,10.17,18.55,20.61
2026-03-04 04:00:00,18.18,7.01,18.59,20.23
2026-03-04 05:00:00,20.59,8.4,18.54,18.62
2026-03-04 06:00:00,21.39,12.07,19.12,18.65
2026-03-04 07:00:00,20.55,15.3,20.0,19.07
2026-03-04 08:00:00,21.1,15.48,22.67,19.83
2026-03-04 09:00:00,24.23,20.38,22.6,23.09
2026-03-04 10:00:00,25.62,19.73,23.08,23.41
2026-03-04 11:00:00,26.47,18.48,28.27,24.71
2026-03-04 12:00:00,23.67,13.21,17.32,17.85
2026-03-04 13:00:00,24.74,4.06,12.48,11.77
2026-03-04 14:00:00,12.61,4.16,7.43,6.84
2026-03-04 15:00:00,8.14,4.94,6.74,7.12
2026-03-04 16:00:00,6.87,4.89,5.46,6.31
2026-03-04 17:00:00,6.71,4.85,5.47,5.71
2026-03-04 18:00:00,6.96,,5.8,5.74
2026-03-04 19:00:00,11.64,5.15,8.78,8.41
2026-03-04 20:00:00,,5.14,,
2026-03-04 21:00:00,15.91,5.83,19.03,17.7
2026-03-04 22:00:00,25.22,8.04,27.67,29.18
2026-03-04 23:00:00,21.67,15.33,28.39,28.65
2026-03-05 00:00:00,22.18,15.7,28.97,26.46
2026-03-05 01:00:00,21.9,18.16,29.55,26.59
2026-03-05 02:00:00,20.56,17.39,30.09,27.33
2026-03-05 03:00:00,19.14,17.13,30.01,27.11
2026-03-05 04:00:00,20.25,19.05,29.8,26.58
2026-03-05 05:00:00,22.83,17.51,26.5,25.74
2026-03-05 06:00:00,22.8,17.22,23.98,24.66
2026-03-05 07:00:00,23.03,17.11,24.13,22.8
2026-03-05 08:00:00,23.94,16.12,23.95,20.28
2026-03-05 09:00:00,24.64,14.8,23.85,19.12
2026-03-05 10:00:00,27.09,17.71,28.97,18.77
2026-03-05 11:00:00,25.56,17.52,26.55,19.09
2026-03-05 12:00:00,21.18,16.07,27.26,19.25
2026-03-05 13:00:00,27.28,19.64,23.89,20.7
2026-03-05 14:00:00,29.22,23.44,24.29,22.85
2026-03-05 15:00:00,27.19,25.29,30.28,25.23
2026-03-05 16:00:00,29.07,24.67,30.15,27.62
2026-03-05 17:00:00,31.95,21.55,30.76,31.64
2026-03-05 18:00:00,26.12,9.74,22.98,27.89
2026-03-05 19:00:00,19.67,5.69,16.82,21.13
2026-03-05 20:00:00,17.15,4.93,15.86,20.63
2026-03-05 21:00:00,17.98,2.74,17.78,18.33
2026-03-05 22:00:00,17.12,3.08,17.08,17.77
2026-03-05 23:00:00,17.06,3.1,17.61,17.23
2026-03-06 00:00:00,16.85,3.3,17.71,16.98
2026-03-06 01:00:00,17.91,3.47,18.44,16.9
2026-03-06 02:00:00,17.19,3.74,17.45,16.67
2026-03-06 03:00:00,17.24,3.39,17.5,16.61
2026-03-06 04:00:00,17.07,2.75,17.51,16.64
2026-03-06 05:00:00,17.19,3.01,17.5,16.25
2026-03-06 06:00:00,16.98,3.32,17.44,16.31
2026-03-06 07:00:00,16.79,2.89,17.42,16.02
2026-03-06 08:00:00,16.76,2.72,17.31,16.21
2026-03-06 09:00:00,17.26,3.27,17.4,16.23
2026-03-06 10:00:00,16.79,3.09,17.42,16.29
2026-03-06 11:00:00,16.64,3.36,17.21,16.11
2026-03-06 12:00:00,16.47,4.05,15.95,16.4
2026-03-06 13:00:00,17.12,5.31,16.66,16.11
2026-03-06 14:00:00,17.7,4.88,16.71,16.79
2026-03-06 15:00:00,18.55,4.15,17.37,16.68
2026-03-06 16:00:00,17.77,4.78,17.21,17.21
2026-03-06 17:00:00,18.31,4.12,17.57,17.35
2026-03-06 18:00:00,17.69,4.66,17.24,17.14
2026-03-06 19:00:00,17.86,4.19,18.28,17.73
2026-03-06 20:00:00,17.41,4.32,17.5,17.8
2026-03-06 21:00:00,17.36,4.27,17.72,17.94
2026-03-06 22:00:00,17.07,4.11,17.82,17.88
2026-03-06 23:00:00,16.75,4.36,17.74,17.47
2026-03-07 00:00:00,17.05,4.43,18.44,17.41
2026-03-07 01:00:00,16.9,4.48,18.32,16.83
2026-03-07 02:00:00,17.19,4.04,18.67,16.72
2026-03-07 03:00:00,16.68,4.77,17.08,16.65
2026-03-07 04:00:00,16.75,4.64,16.95,16.72
2026-03-07 05:00:00,16.79,4.19,18.11,17.0
2026-03-07 06:00:00,17.39,4.35,17.36,16.53
2026-03-07 07:00:00,17.13,3.83,18.33,16.65
2026-03-07 08:00:00,16.75,4.85,17.97,16.38
2026-03-07 09:00:00,17.42,7.18,17.11,16.3
2026-03-07 10:00:00,17.77,6.6,17.23,16.4
2026-03-07 11:00:00,17.91,6.76,18.44,19.34
2026-03-07 12:00:00,18.26,5.66,17.95,19.73
2026-03-07 13:00:00,18.13,4.21,17.25,18.79
2026-03-07 14:00:00,18.01,3.61,17.3,17.82
2026-03-07 15:00:00,18.38,3.89,17.52,18.14
2026-03-07 16:00:00,19.22,2.94,15.95,17.25
2026-03-07 17:00:00,17.34,3.0,11.98,14.63
2026-03-07 18:00:00,13.6,3.0,12.33,14.42
2026-03-07 19:00:00,13.01,3.17,12.99,14.77
2026-03-07 20:00:00,14.87,3.76,15.04,16.02
2026-03-07 21:00:00,18.21,3.71,14.89,16.41
2026-03-07 22:00:00,17.26,3.27,17.02,18.49
2026-03-07 23:00:00,18.07,4.44,17.88,19.14
2026-03-08 00:00:00,18.5,5.01,18.45,19.09
2026-03-08 01:00:00,17.96,5.64,17.88,18.83
2026-03-08 02:00:00,18.13,4.71,17.97,18.35
2026-03-08 03:00:00,19.05,3.22,16.76,16.47
2026-03-08 04:00:00,18.61,2.1,14.69,14.93
2026-03-08 05:00:00,19.51,2.16,14.76,15.15
2026-03-08 06:00:00,16.16,1.61,13.99,15.82
2026-03-08 07:00:00,17.14,2.96,14.83,14.67
2026-03-08 08:00:00,17.87,2.44,13.68,14.47
2026-03-08 09:00:00,18.21,3.26,13.99,15.1
2026-03-08 10:00:00,19.0,3.64,13.87,14.14
2026-03-08 11:00:00,19.89,2.54,13.39,14.74
2026-03-08 12:00:00,19.93,3.61,11.78,13.42
2026-03-08 13:00:00,20.44,4.38,10.46,11.56
2026-03-08 14:00:00,18.53,4.58,10.46,12.0
2026-03-08 15:00:00,11.88,4.03,8.73,9.52
2026-03-08 16:00:00,10.85,4.21,8.03,8.6
2026-03-08 17:00:00,8.22,4.0,7.95,7.89
2026-03-08 18:00:00,10.14,3.39,11.53,7.97
2026-03-08 19:00:00,10.51,3.33,9.82,10.34
2026-03-08 20:00:00,10.23,3.39,12.05,12.84
2026-03-08 21:00:00,11.7,3.81,13.11,15.09
2026-03-08 22:00:00,14.84,4.4,18.28,26.15
2026-03-08 23:00:00,22.32,7.82,23.9,28.26
2026-03-09 00:00:00,23.1,13.83,28.18,27.07
2026-03-09 01:00:00,22.47,15.82,22.51,24.56
2026-03-09 02:00:00,19.89,16.23,19.13,22.75
2026-03-09 03:00:00,18.75,15.28,18.4,19.44
2026-03-09 04:00:00,17.86,10.38,16.7,17.33
2026-03-09 05:00:00,17.73,10.87,16.97,16.34
2026-03-09 06:00:00,17.04,11.52,16.54,15.93
2026-03-09 07:00:00,18.64,9.49,16.76,16.15
2026-03-09 08:00:00,17.9,10.7,16.24,15.87
2026-03-09 09:00:00,18.49,9.83,15.46,16.15
2026-03-09 10:00:00,16.82,10.48,17.23,16.22
2026-03-09 11:00:00,18.89,10.68,22.01,18.04
2026-03-09 12:00:00,20.55,13.28,22.11,14.73
2026-03-09 13:00:00,13.75,5.52,19.72,9.1
2026-03-09 14:00:00,7.29,4.06,9.58,8.92
2026-03-09 15:00:00,7.86,4.52,5.65,5.96
2026-03-09 16:00:00,6.07,3.73,5.59,5.61
2026-03-09 17:00:00,6.07,3.52,6.19,6.42
2026-03-09 18:00:00,7.27,3.33,7.21,7.61
2026-03-09 19:00:00,8.87,4.22,7.76,8.15
2026-03-09 20:00:00,9.92,5.14,7.9,8.93
2026-03-09 21:00:00,10.45,5.26,8.93,10.25
2026-03-09 22:00:00,20.89,8.13,16.17,18.49
2026-03-09 23:00:00,26.67,7.23,28.28,28.36
2026-03-10 00:00:00,32.87,12.21,32.98,34.13
2026-03-10 01:00:00,26.44,14.44,27.67,29.5
2026-03-10 02:00:00,21.36,15.42,27.2,29.27
2026-03-10 03:00:00,24.78,11.8,24.92,27.0
2026-03-10 04:00:00,23.38,9.91,29.25,25.18
2026-03-10 05:00:00,21.96,10.9,29.85,25.04
2026-03-10 06:00:00,18.72,7.88,26.89,25.19
2026-03-10 07:00:00,18.76,7.69,20.99,21.07
2026-03-10 08:00:00,17.41,7.83,19.78,22.27
2026-03-10 09:00:00,19.23,9.54,20.89,21.23
2026-03-10 10:00:00,19.7,10.39,20.95,22.35
2026-03-10 11:00:00,20.24,12.06,23.47,24.1
2026-03-10 12:00:00,13.73,8.78,18.7,15.75
2026-03-10 13:00:00,8.21,6.93,12.37,8.31
2026-03-10 14:00:00,7.39,4.48,7.13,5.6
2026-03-10 15:00:00,5.87,4.5,5.69,5.86
2026-03-10 16:00:00,6.75,5.2,6.07,5.89
2026-03-10 17:00:00,7.39,4.56,6.81,5.96
2026-03-10 18:00:00,9.62,4.84,7.94,5.86
2026-03-10 19:00:00,10.13,5.23,8.24,6.12
2026-03-10 20:00:00,12.14,5.94,9.0,7.0
2026-03-10 21:00:00,14.95,5.67,15.23,12.88
2026-03-10 22:00:00,24.18,7.77,20.57,15.5
2026-03-10 23:00:00,25.89,6.23,28.81,29.72
2026-03-11 00:00:00,25.54,9.93,26.32,29.5
2026-03-11 01:00:00,21.67,10.03,29.09,28.9
2026-03-11 02:00:00,20.18,13.64,24.42,23.56
2026-03-11 03:00:00,20.83,12.7,24.84,23.25
2026-03-11 04:00:00,19.83,11.83,24.35,23.24
2026-03-11 05:00:00,20.25,8.97,23.73,23.63
2026-03-11 06:00:00,18.92,11.28,22.06,23.81
2026-03-11 07:00:00,18.15,9.36,21.77,23.88
2026-03-11 08:00:00,21.42,7.69,21.08,24.05
2026-03-11 09:00:00,22.19,9.62,20.92,21.33
2026-03-11 10:00:00,23.35,11.17,23.62,23.71
2026-03-11 11:00:00,21.89,7.51,18.91,24.43
2026-03-11 12:00:00,21.58,5.42,15.34,16.39
2026-03-11 13:00:00,10.61,3.58,8.92,6.75
2026-03-11 14:00:00,9.94,3.9,6.69,6.85
2026-03-11 15:00:00,7.76,4.72,6.4,6.87
2026-03-11 16:00:00,6.4,5.03,5.34,6.23
2026-03-11 17:00:00,5.68,4.98,5.19,5.75
2026-03-11 18:00:00,6.61,4.7,5.79,6.03
2026-03-11 19:00:00,19.72,5.67,10.98,11.11
2026-03-11 20:00:00,20.53,8.26,20.03,18.39
2026-03-11 21:00:00,27.25,6.7,25.2,27.61
2026-03-11 22:00:00,26.39,7.12,23.74,26.72
2026-03-11 23:00:00,25.52,5.9,23.02,26.42
2026-03-12 00:00:00,26.23,5.57,21.33,24.12
2026-03-12 01:00:00,23.89,5.8,18.42,19.17
2026-03-12 02:00:00,20.69,5.16,14.19,18.1
2026-03-12 03:00:00,17.45,2.85,14.66,16.52
2026-03-12 04:00:00,20.5,2.42,17.43,17.75
2026-03-12 05:00:00,19.27,2.14,15.36,18.18
2026-03-12 06:00:00,19.38,1.99,17.58,17.16
2026-03-12 07:00:00,18.74,1.76,16.89,16.73
2026-03-12 08:00:00,17.59,1.53,15.4,
2026-03-12 09:00:00,18.59,1.22,16.65,17.16
2026-03-12 10:00:00,19.13,1.64,18.88,15.92
2026-03-12 11:00:00,18.89,1.93,16.32,16.62
2026-03-12 12:00:00,18.9,2.33,16.3,15.71
2026-03-12 13:00:00,19.57,3.13,16.73,11.35
2026-03-12 14:00:00,20.25,2.37,10.31,10.29
2026-03-12 15:00:00,21.02,3.39,9.76,11.37
2026-03-12 16:00:00,15.71,3.84,11.93,12.89
2026-03-12 17:00:00,16.0,4.31,12.19,11.43
2026-03-12 18:00:00,17.81,4.58,12.94,12.61
2026-03-12 19:00:00,19.37,4.08,13.89,16.53
2026-03-12 20:00:00,20.22,4.43,14.03,18.54
2026-03-12 21:00:00,19.28,5.6,16.88,19.93
2026-03-12 22:00:00,18.8,4.31,18.36,20.07
2026-03-12 23:00:00,18.65,4.48,18.14,18.35
2026-03-13 00:00:00,19.68,4.71,14.72,18.94
2026-03-13 01:00:00,18.89,4.57,17.66,18.31
2026-03-13 02:00:00,19.72,4.51,15.5,18.95
2026-03-13 03:00:00,20.33,5.91,15.23,19.34
2026-03-13 04:00:00,19.99,5.93,17.54,18.62
2026-03-13 05:00:00,19.69,5.9,17.51,18.8
2026-03-13 06:00:00,20.58,6.62,17.58,19.35
2026-03-13 07:00:00,20.47,5.73,17.31,19.39
2026-03-13 08:00:00,20.19,4.83,17.2,19.11
2026-03-13 09:00:00,20.58,4.87,18.23,20.08
2026-03-13 10:00:00,21.61,5.75,18.29,20.84
2026-03-13 11:00:00,24.01,7.2,20.31,22.38
2026-03-13 12:00:00,23.71,6.44,14.85,13.91
2026-03-13 13:00:00,19.92,6.08,13.02,13.65
2026-03-13 14:00:00,17.08,6.3,12.89,13.14
2026-03-13 15:00:00,16.18,5.34,10.08,13.06
2026-03-13 16:00:00,15.7,5.21,10.02,13.55
2026-03-13 17:00:00,17.26,5.69,12.28,15.43
2026-03-13 18:00:00,21.14,5.73,14.45,17.04
2026-03-13 19:00:00,22.03,5.94,19.6,21.08
2026-03-13 20:00:00,24.45,6.03,18.78,22.15
2026-03-13 21:00:00,25.26,9.45,22.63,24.21
2026-03-13 22:00:00,24.6,11.52,23.72,25.3
2026-03-13 23:00:00,24.16,11.12,23.07,24.61
2026-03-14 00:00:00,22.24,10.37,21.69,24.23
2026-03-14 01:00:00,21.48,10.36,21.27,23.68
2026-03-14 02:00:00,20.61,8.62,20.12,22.44
2026-03-14 03:00:00,19.85,7.33,18.98,21.14
2026-03-14 04:00:00,19.24,7.46,18.87,21.29
2026-03-14 05:00:00,18.61,6.77,20.07,21.27
2026-03-14 06:00:00,19.27,7.47,19.18,20.27
2026-03-14 07:00:00,18.61,7.67,18.57,19.3
2026-03-14 08:00:00,18.79,6.63,18.27,18.21
2026-03-14 09:00:00,19.29,4.52,16.39,19.09
2026-03-14 10:00:00,18.66,5.31,16.45,18.18
2026-03-14 11:00:00,18.86,4.36,14.0,18.95
2026-03-14 12:00:00,15.78,5.6,11.92,12.2
2026-03-14 13:00:00,15.55,5.32,9.54,10.77
2026-03-14 14:00:00,15.88,5.57,8.83,8.36
2026-03-14 15:00:00,15.87,5.65,10.99,13.18
2026-03-14 16:00:00,18.18,6.0,16.56,16.65
2026-03-14 17:00:00,18.4,6.18,11.76,13.18
2026-03-14 18:00:00,15.98,5.54,11.33,9.84
2026-03-14 19:00:00,16.87,5.46,10.89,13.08
2026-03-14 20:00:00,17.11,5.8,11.18,13.24
2026-03-14 21:00:00,18.08,6.14,14.56,16.62
2026-03-14 22:00:00,24.26,7.03,18.33,25.1
2026-03-14 23:00:00,23.83,9.54,21.28,24.87
2026-03-15 00:00:00,23.13,9.68,21.65,25.71
2026-03-15 01:00:00,22.22,9.31,20.69,24.4
2026-03-15 02:00:00,22.37,9.19,20.58,24.07
2026-03-15 03:00:00,20.91,9.17,19.89,23.51
2026-03-15 04:00:00,20.73,9.15,19.55,23.51
2026-03-15 05:00:00,20.48,8.55,19.26,23.36
2026-03-15 06:00:00,20.13,8.77,18.87,23.27
2026-03-15 07:00:00,19.54,8.52,18.81,23.17
2026-03-15 08:00:00,19.71,8.62,18.41,22.08
2026-03-15 09:00:00,20.41,7.37,18.8,20.4
2026-03-15 10:00:00,20.86,8.45,21.54,19.65
2026-03-15 11:00:00,22.49,8.56,20.9,21.44
2026-03-15 12:00:00,22.12,8.06,20.81,21.4
2026-03-15 13:00:00,20.51,5.85,17.02,17.56
2026-03-15 14:00:00,15.4,5.65,13.47,14.02
2026-03-15 15:00:00,15.13,5.36,13.27,14.6
2026-03-15 16:00:00,13.79,5.52,12.1,13.26
2026-03-15 17:00:00,13.85,4.88,11.94,13.19
2026-03-15 18:00:00,18.24,5.79,13.33,17.07
2026-03-15 19:00:00,23.28,7.3,18.0,21.4
2026-03-15 20:00:00,22.62,9.89,20.79,24.04
2026-03-15 21:00:00,21.91,10.62,21.29,23.64
2026-03-15 22:00:00,21.63,9.87,19.98,23.05
2026-03-15 23:00:00,19.7,9.34,19.85,22.06
2026-03-16 00:00:00,18.66,8.82,19.23,21.3
2026-03-16 01:00:00,18.57,8.3,19.21,20.55
2026-03-16 02:00:00,18.61,8.47,19.3,20.77
2026-03-16 03:00:00,18.26,7.27,19.31,19.46
2026-03-16 04:00:00,18.86,5.09,18.37,19.11
2026-03-16 05:00:00,18.61,4.01,18.26,18.78
2026-03-16 06:00:00,18.45,3.72,18.06,18.81
2026-03-16 07:00:00,18.69,3.38,17.81,18.58
2026-03-16 08:00:00,19.59,3.33,18.11,18.01
2026-03-16 09:00:00,19.92,3.77,18.81,18.86
2026-03-16 10:00:00,21.42,5.75,18.85,18.74
2026-03-16 11:00:00,20.1,4.76,18.54,19.23
2026-03-16 12:00:00,20.47,3.44,18.46,17.66
2026-03-16 13:00:00,17.77,3.7,19.15,17.56
2026-03-16 14:00:00,18.26,1.88,19.58,17.51
2026-03-16 15:00:00,19.36,2.05,17.69,18.5
2026-03-16 16:00:00,19.57,1.76,17.95,21.43
2026-03-16 17:00:00,18.84,1.52,19.93,16.93
